FechaMensual,CodigoEstacion,Valor,value_mei_v2,type_ENSO,region,CantidadEventos_x,Año,Mes,CantidadEventos_y
2015-03-01,52070010,392.0,0.13,neutro,pacifico,0,2015,3,0
2015-04-01,52070010,788.0,0.35,neutro,pacifico,0,2015,4,0
2015-06-01,52070010,229.0,1.85,niño,pacifico,0,2015,6,0
2015-07-01,52070010,717.0,1.72,niño,pacifico,0,2015,7,0
2015-08-01,52070010,322.0,1.91,niño,pacifico,0,2015,8,0
2015-09-01,52070010,238.0,2.21,niño,pacifico,0,2015,9,0
2015-10-01,52070010,562.0,2.11,niño,pacifico,0,2015,10,0
2015-11-01,52070010,725.0,1.88,niño,pacifico,1,2015,11,1
2015-12-01,52070010,446.0,1.9,niño,pacifico,0,2015,12,0
2006-01-01,52010060,128.0,-0.68,niña,andina,0,2006,1,0
2006-02-01,52010060,57.0,-0.5,neutro,andina,0,2006,2,0
2006-03-01,52010060,223.0,-0.62,niña,andina,0,2006,3,0
2006-04-01,52010060,194.0,-0.84,niña,andina,1,2006,4,1
2006-05-01,52010060,53.0,-0.43,neutro,andina,0,2006,5,0
2006-06-01,52010060,89.0,-0.23,neutro,andina,0,2006,6,0
2006-07-01,52010060,19.0,0.11,neutro,andina,0,2006,7,0
2006-08-01,52010060,5.0,0.56,niño,andina,0,2006,8,0
2006-09-01,52010060,6.0,0.63,niño,andina,0,2006,9,0
2006-10-01,52010060,195.0,0.68,niño,andina,0,2006,10,0
2006-11-01,52010060,230.0,0.9,niño,andina,0,2006,11,0
2006-12-01,52010060,232.0,0.59,niño,andina,0,2006,12,0
2007-01-01,52010060,130.0,0.62,niño,andina,0,2007,1,0
2007-02-01,52010060,35.0,0.39,neutro,andina,0,2007,2,0
2007-03-01,52010060,170.0,-0.22,neutro,andina,0,2007,3,0
2007-04-01,52010060,239.0,-0.36,neutro,andina,0,2007,4,0
2007-05-01,52010060,95.9,-0.44,neutro,andina,0,2007,5,0
2007-06-01,52010060,11.0,-0.86,niña,andina,0,2007,6,0
2007-07-01,52010060,60.0,-0.77,niña,andina,0,2007,7,0
2007-08-01,52010060,23.0,-0.94,niña,andina,0,2007,8,0
2007-09-01,52010060,6.0,-1.1,niña,andina,0,2007,9,0
2007-10-01,52010060,351.0,-1.14,niña,andina,0,2007,10,0
2007-11-01,52010060,263.0,-1.12,niña,andina,0,2007,11,0
2007-12-01,52010060,471.0,-1.21,niña,andina,0,2007,12,0
2008-01-01,52010060,214.0,-1.08,niña,andina,0,2008,1,0
2008-02-01,52010060,273.0,-1.27,niña,andina,0,2008,2,0
2008-04-01,52010060,149.0,-1.13,niña,andina,0,2008,4,0
2008-05-01,52010060,166.0,-0.98,niña,andina,0,2008,5,0
2008-06-01,52010060,105.0,-0.86,niña,andina,0,2008,6,0
2008-07-01,52010060,18.0,-0.87,niña,andina,0,2008,7,0
2008-08-01,52010060,193.0,-1.08,niña,andina,0,2008,8,0
2008-09-01,52010060,74.0,-1.07,niña,andina,0,2008,9,0
2008-10-01,52010060,192.0,-1.12,niña,andina,0,2008,10,0
2008-11-01,52010060,127.0,-1.04,niña,andina,0,2008,11,0
2008-12-01,52010060,171.0,-1.05,niña,andina,0,2008,12,0
2009-01-01,52010060,215.0,-1.0,niña,andina,1,2009,1,1
2009-02-01,52010060,103.0,-0.84,niña,andina,0,2009,2,0
2009-03-01,52010060,177.0,-0.93,niña,andina,0,2009,3,0
2009-04-01,52010060,72.0,-0.81,niña,andina,0,2009,4,0
2009-05-01,52010060,72.0,-0.72,niña,andina,0,2009,5,0
2009-06-01,52010060,23.0,-0.06,neutro,andina,0,2009,6,0
2009-07-01,52010060,16.0,0.49,neutro,andina,0,2009,7,0
2009-08-01,52010060,20.0,0.52,niño,andina,0,2009,8,0
2009-09-01,52010060,23.0,0.39,neutro,andina,0,2009,9,0
2009-10-01,52010060,141.0,0.56,niño,andina,0,2009,10,0
2009-11-01,52010060,184.0,1.05,niño,andina,0,2009,11,0
2009-12-01,52010060,51.0,0.96,niño,andina,0,2009,12,0
2010-01-01,52010060,75.0,0.94,niño,andina,0,2010,1,0
2010-02-01,52010060,87.0,1.28,niño,andina,0,2010,2,0
2010-03-01,52010060,56.0,1.31,niño,andina,0,2010,3,0
2010-04-01,52010060,213.0,0.49,neutro,andina,0,2010,4,0
2010-05-01,52010060,107.0,-0.17,neutro,andina,0,2010,5,0
2010-06-01,52010060,45.0,-1.33,niña,andina,0,2010,6,0
2010-07-01,52010060,233.0,-2.43,niña,andina,0,2010,7,0
2010-08-01,52010060,16.0,-2.4,niña,andina,0,2010,8,0
2010-09-01,52010060,39.0,-2.28,niña,andina,0,2010,9,0
2010-10-01,52010060,185.0,-2.18,niña,andina,0,2010,10,0
2010-11-01,52010060,465.0,-2.03,niña,andina,12,2010,11,12
2010-12-01,52010060,265.0,-1.91,niña,andina,0,2010,12,0
2011-01-01,52010060,117.0,-1.83,niña,andina,0,2011,1,0
2011-02-01,52010060,346.0,-1.63,niña,andina,0,2011,2,0
2011-03-01,52010060,106.0,-1.79,niña,andina,1,2011,3,1
2011-04-01,52010060,469.0,-1.73,niña,andina,0,2011,4,0
2011-05-01,52010060,177.0,-1.29,niña,andina,0,2011,5,0
2011-06-01,52010060,96.0,-1.08,niña,andina,0,2011,6,0
2011-07-01,52010060,83.0,-0.86,niña,andina,0,2011,7,0
2011-08-01,52010060,58.0,-0.88,niña,andina,0,2011,8,0
2011-09-01,52010060,39.0,-1.16,niña,andina,0,2011,9,0
2011-10-01,52010060,244.0,-1.37,niña,andina,0,2011,10,0
2011-11-01,52010060,223.0,-1.21,niña,andina,1,2011,11,1
2011-12-01,52010060,206.0,-1.24,niña,andina,2,2011,12,2
2012-01-01,52010060,170.0,-1.08,niña,andina,3,2012,1,3
2012-02-01,52010060,76.0,-0.67,niña,andina,0,2012,2,0
2012-03-01,52010060,105.0,-0.59,niña,andina,2,2012,3,2
2012-04-01,52010060,158.0,-0.43,neutro,andina,0,2012,4,0
2012-05-01,52010060,39.0,-0.36,neutro,andina,0,2012,5,0
2012-06-01,52010060,7.0,-0.28,neutro,andina,0,2012,6,0
2012-07-01,52010060,0.0,0.3,neutro,andina,0,2012,7,0
2012-08-01,52010060,11.0,-0.06,neutro,andina,0,2012,8,0
2012-09-01,52010060,7.0,-0.32,neutro,andina,0,2012,9,0
2012-10-01,52010060,293.0,-0.22,neutro,andina,0,2012,10,0
2012-11-01,52010060,203.0,-0.07,neutro,andina,0,2012,11,0
2012-12-01,52010060,117.0,-0.06,neutro,andina,0,2012,12,0
2013-01-01,52010060,42.0,-0.05,neutro,andina,0,2013,1,0
2013-02-01,52010060,106.0,-0.07,neutro,andina,0,2013,2,0
2013-03-01,52010060,176.0,-0.14,neutro,andina,0,2013,3,0
2013-04-01,52010060,296.0,-0.36,neutro,andina,0,2013,4,0
2013-05-01,52010060,503.0,-0.71,niña,andina,0,2013,5,0
2013-06-01,52010060,1.0,-1.18,niña,andina,0,2013,6,0
2013-07-01,52010060,23.0,-0.85,niña,andina,0,2013,7,0
2013-08-01,52010060,62.0,-0.5,neutro,andina,0,2013,8,0
2013-09-01,52010060,32.0,-0.38,neutro,andina,0,2013,9,0
2013-10-01,52010060,86.0,-0.16,neutro,andina,0,2013,10,0
2013-11-01,52010060,256.0,-0.17,neutro,andina,0,2013,11,0
2013-12-01,52010060,190.0,-0.35,neutro,andina,0,2013,12,0
2014-01-01,52010060,98.0,-0.51,niña,andina,0,2014,1,0
2014-02-01,52010060,113.0,-0.43,neutro,andina,0,2014,2,0
2014-03-01,52010060,168.0,-0.07,neutro,andina,0,2014,3,0
2014-04-01,52010060,61.0,-0.16,neutro,andina,0,2014,4,0
2014-05-01,52010060,111.0,-0.18,neutro,andina,0,2014,5,0
2014-06-01,52010060,10.0,-0.01,neutro,andina,0,2014,6,0
2014-07-01,52010060,0.0,0.31,neutro,andina,0,2014,7,0
2014-08-01,52010060,26.0,0.15,neutro,andina,0,2014,8,0
2014-09-01,52010060,12.0,-0.15,neutro,andina,0,2014,9,0
2014-10-01,52010060,50.0,0.06,neutro,andina,0,2014,10,0
2014-11-01,52010060,57.0,0.34,neutro,andina,0,2014,11,0
2014-12-01,52010060,26.0,0.34,neutro,andina,0,2014,12,0
2015-01-01,52010060,34.0,0.23,neutro,andina,0,2015,1,0
2015-02-01,52010060,46.0,0.05,neutro,andina,0,2015,2,0
2015-03-01,52010060,58.0,0.13,neutro,andina,0,2015,3,0
2015-04-01,52010060,57.0,0.35,neutro,andina,0,2015,4,0
2015-05-01,52010060,4.0,0.96,niño,andina,0,2015,5,0
2015-06-01,52010060,1.0,1.85,niño,andina,0,2015,6,0
2015-07-01,52010060,0.0,1.72,niño,andina,0,2015,7,0
2015-08-01,52010060,2.0,1.91,niño,andina,0,2015,8,0
2015-09-01,52010060,2.0,2.21,niño,andina,0,2015,9,0
2015-10-01,52010060,34.0,2.11,niño,andina,0,2015,10,0
2015-11-01,52010060,121.3,1.88,niño,andina,0,2015,11,0
2015-12-01,52010060,0.0,1.9,niño,andina,0,2015,12,0
2006-01-01,47015080,309.8,-0.68,niña,andina,0,2006,1,0
2006-02-01,47015080,172.9,-0.5,neutro,andina,0,2006,2,0
2006-03-01,47015080,254.0,-0.62,niña,andina,0,2006,3,0
2006-04-01,47015080,299.9,-0.84,niña,andina,0,2006,4,0
2006-05-01,47015080,335.7,-0.43,neutro,andina,0,2006,5,0
2006-06-01,47015080,411.4,-0.23,neutro,andina,0,2006,6,0
2006-07-01,47015080,396.7,0.11,neutro,andina,0,2006,7,0
2006-08-01,47015080,297.2,0.56,niño,andina,0,2006,8,0
2006-09-01,47015080,274.5,0.63,niño,andina,0,2006,9,0
2006-10-01,47015080,190.7,0.68,niño,andina,0,2006,10,0
2006-11-01,47015080,216.0,0.9,niño,andina,0,2006,11,0
2006-12-01,47015080,170.0,0.59,niño,andina,0,2006,12,0
2007-01-01,47015080,263.6,0.62,niño,andina,0,2007,1,0
2007-02-01,47015080,63.8,0.39,neutro,andina,0,2007,2,0
2007-03-01,47015080,247.9,-0.22,neutro,andina,0,2007,3,0
2007-04-01,47015080,244.0,-0.36,neutro,andina,0,2007,4,0
2007-05-01,47015080,268.2,-0.44,neutro,andina,0,2007,5,0
2007-06-01,47015080,504.8,-0.86,niña,andina,0,2007,6,0
2007-07-01,47015080,261.1,-0.77,niña,andina,0,2007,7,0
2007-08-01,47015080,449.4,-0.94,niña,andina,0,2007,8,0
2007-09-01,47015080,282.2,-1.1,niña,andina,0,2007,9,0
2007-10-01,47015080,212.4,-1.14,niña,andina,0,2007,10,0
2007-11-01,47015080,244.9,-1.12,niña,andina,0,2007,11,0
2007-12-01,47015080,275.9,-1.21,niña,andina,0,2007,12,0
2008-01-01,47015080,221.6,-1.08,niña,andina,0,2008,1,0
2008-02-01,47015080,224.5,-1.27,niña,andina,0,2008,2,0
2008-03-01,47015080,100.1,-1.53,niña,andina,0,2008,3,0
2008-04-01,47015080,236.4,-1.13,niña,andina,0,2008,4,0
2008-05-01,47015080,254.4,-0.98,niña,andina,0,2008,5,0
2008-06-01,47015080,450.1,-0.86,niña,andina,0,2008,6,0
2008-07-01,47015080,327.7,-0.87,niña,andina,0,2008,7,0
2008-08-01,47015080,245.6,-1.08,niña,andina,0,2008,8,0
2008-09-01,47015080,239.2,-1.07,niña,andina,0,2008,9,0
2008-10-01,47015080,234.9,-1.12,niña,andina,0,2008,10,0
2008-11-01,47015080,130.3,-1.04,niña,andina,0,2008,11,0
2008-12-01,47015080,127.5,-1.05,niña,andina,0,2008,12,0
2009-01-01,47015080,309.2,-1.0,niña,andina,0,2009,1,0
2009-02-01,47015080,267.4,-0.84,niña,andina,0,2009,2,0
2009-03-01,47015080,118.2,-0.93,niña,andina,0,2009,3,0
2009-04-01,47015080,248.9,-0.81,niña,andina,0,2009,4,0
2009-05-01,47015080,160.5,-0.72,niña,andina,0,2009,5,0
2009-06-01,47015080,416.8,-0.06,neutro,andina,0,2009,6,0
2009-07-01,47015080,469.1,0.49,neutro,andina,0,2009,7,0
2009-08-01,47015080,420.5,0.52,niño,andina,0,2009,8,0
2009-09-01,47015080,286.8,0.39,neutro,andina,0,2009,9,0
2009-10-01,47015080,103.2,0.56,niño,andina,0,2009,10,0
2009-11-01,47015080,103.1,1.05,niño,andina,0,2009,11,0
2009-12-01,47015080,182.0,0.96,niño,andina,0,2009,12,0
2010-01-01,47015080,128.6,0.94,niño,andina,0,2010,1,0
2010-02-01,47015080,227.2,1.28,niño,andina,0,2010,2,0
2010-03-01,47015080,251.2,1.31,niño,andina,0,2010,3,0
2010-04-01,47015080,341.4,0.49,neutro,andina,0,2010,4,0
2010-05-01,47015080,253.5,-0.17,neutro,andina,0,2010,5,0
2010-06-01,47015080,333.8,-1.33,niña,andina,0,2010,6,0
2010-07-01,47015080,302.4,-2.43,niña,andina,0,2010,7,0
2010-08-01,47015080,222.2,-2.4,niña,andina,0,2010,8,0
2010-09-01,47015080,195.8,-2.28,niña,andina,0,2010,9,0
2010-10-01,47015080,127.5,-2.18,niña,andina,0,2010,10,0
2010-11-01,47015080,167.2,-2.03,niña,andina,0,2010,11,0
2010-12-01,47015080,153.8,-1.91,niña,andina,0,2010,12,0
2011-01-01,47015080,187.9,-1.83,niña,andina,1,2011,1,1
2011-02-01,47015080,98.4,-1.63,niña,andina,0,2011,2,0
2011-03-01,47015080,164.3,-1.79,niña,andina,0,2011,3,0
2011-04-01,47015080,204.1,-1.73,niña,andina,0,2011,4,0
2011-05-01,47015080,473.1,-1.29,niña,andina,0,2011,5,0
2011-06-01,47015080,371.6,-1.08,niña,andina,0,2011,6,0
2011-07-01,47015080,642.4,-0.86,niña,andina,0,2011,7,0
2011-08-01,47015080,292.1,-0.88,niña,andina,0,2011,8,0
2011-09-01,47015080,273.1,-1.16,niña,andina,0,2011,9,0
2011-10-01,47015080,91.9,-1.37,niña,andina,0,2011,10,0
2011-11-01,47015080,91.7,-1.21,niña,andina,0,2011,11,0
2011-12-01,47015080,332.8,-1.24,niña,andina,0,2011,12,0
2012-01-01,47015080,321.7,-1.08,niña,andina,0,2012,1,0
2012-02-01,47015080,229.8,-0.67,niña,andina,0,2012,2,0
2012-06-01,47015080,309.8,-0.28,neutro,andina,0,2012,6,0
2012-11-01,47015080,140.2,-0.07,neutro,andina,0,2012,11,0
2012-12-01,47015080,234.2,-0.06,neutro,andina,0,2012,12,0
2013-01-01,47015080,235.9,-0.05,neutro,andina,0,2013,1,0
2013-02-01,47015080,373.4,-0.07,neutro,andina,0,2013,2,0
2013-03-01,47015080,243.8,-0.14,neutro,andina,0,2013,3,0
2013-04-01,47015080,160.7,-0.36,neutro,andina,0,2013,4,0
2013-05-01,47015080,360.8,-0.71,niña,andina,0,2013,5,0
2013-06-01,47015080,308.2,-1.18,niña,andina,0,2013,6,0
2013-07-01,47015080,664.6,-0.85,niña,andina,1,2013,7,1
2013-08-01,47015080,426.0,-0.5,neutro,andina,2,2013,8,2
2013-09-01,47015080,275.3,-0.38,neutro,andina,0,2013,9,0
2013-10-01,47015080,222.4,-0.16,neutro,andina,0,2013,10,0
2013-11-01,47015080,130.5,-0.17,neutro,andina,0,2013,11,0
2013-12-01,47015080,230.9,-0.35,neutro,andina,0,2013,12,0
2014-01-01,47015080,246.3,-0.51,niña,andina,0,2014,1,0
2014-02-01,47015080,155.1,-0.43,neutro,andina,0,2014,2,0
2014-03-01,47015080,316.3,-0.07,neutro,andina,0,2014,3,0
2014-04-01,47015080,316.5,-0.16,neutro,andina,0,2014,4,0
2014-05-01,47015080,308.8,-0.18,neutro,andina,0,2014,5,0
2014-06-01,47015080,430.4,-0.01,neutro,andina,0,2014,6,0
2014-07-01,47015080,555.5,0.31,neutro,andina,0,2014,7,0
2014-08-01,47015080,387.9,0.15,neutro,andina,0,2014,8,0
2014-09-01,47015080,224.3,-0.15,neutro,andina,0,2014,9,0
2014-10-01,47015080,201.1,0.06,neutro,andina,0,2014,10,0
2014-11-01,47015080,170.8,0.34,neutro,andina,0,2014,11,0
2014-12-01,47015080,224.2,0.34,neutro,andina,0,2014,12,0
2015-01-01,47015080,295.4,0.23,neutro,andina,0,2015,1,0
2015-02-01,47015080,122.0,0.05,neutro,andina,0,2015,2,0
2015-03-01,47015080,203.1,0.13,neutro,andina,0,2015,3,0
2015-04-01,47015080,297.0,0.35,neutro,andina,0,2015,4,0
2015-05-01,47015080,307.8,0.96,niño,andina,0,2015,5,0
2015-06-01,47015080,620.2,1.85,niño,andina,0,2015,6,0
2015-07-01,47015080,442.4,1.72,niño,andina,0,2015,7,0
2015-08-01,47015080,343.0,1.91,niño,andina,0,2015,8,0
2015-09-01,47015080,164.2,2.21,niño,andina,0,2015,9,0
2015-10-01,47015080,206.7,2.11,niño,andina,0,2015,10,0
2015-11-01,47015080,220.0,1.88,niño,andina,0,2015,11,0
2015-12-01,47015080,215.9,1.9,niño,andina,0,2015,12,0
2006-01-01,53010020,733.6,-0.68,niña,pacifico,0,2006,1,0
2006-02-01,53010020,917.0,-0.5,neutro,pacifico,0,2006,2,0
2006-03-01,53010020,53.0,-0.62,niña,pacifico,0,2006,3,0
2006-04-01,53010020,103.5,-0.84,niña,pacifico,0,2006,4,0
2006-05-01,53010020,283.2,-0.43,neutro,pacifico,0,2006,5,0
2006-06-01,53010020,297.4,-0.23,neutro,pacifico,0,2006,6,0
2006-07-01,53010020,147.2,0.11,neutro,pacifico,0,2006,7,0
2006-08-01,53010020,134.6,0.56,niño,pacifico,0,2006,8,0
2006-09-01,53010020,810.7,0.63,niño,pacifico,0,2006,9,0
2006-10-01,53010020,500.7,0.68,niño,pacifico,0,2006,10,0
2006-11-01,53010020,1256.3,0.9,niño,pacifico,0,2006,11,0
2006-12-01,53010020,58.1,0.59,niño,pacifico,0,2006,12,0
2007-01-01,53010020,432.3,0.62,niño,pacifico,0,2007,1,0
2007-02-01,53010020,83.7,0.39,neutro,pacifico,0,2007,2,0
2007-03-01,53010020,211.8,-0.22,neutro,pacifico,0,2007,3,0
2007-04-01,53010020,575.3,-0.36,neutro,pacifico,1,2007,4,1
2007-05-01,53010020,1197.3,-0.44,neutro,pacifico,0,2007,5,0
2007-06-01,53010020,686.8,-0.86,niña,pacifico,0,2007,6,0
2007-07-01,53010020,171.3,-0.77,niña,pacifico,0,2007,7,0
2007-08-01,53010020,402.1,-0.94,niña,pacifico,0,2007,8,0
2007-09-01,53010020,233.6,-1.1,niña,pacifico,0,2007,9,0
2007-10-01,53010020,405.6,-1.14,niña,pacifico,0,2007,10,0
2007-11-01,53010020,193.8,-1.12,niña,pacifico,0,2007,11,0
2007-12-01,53010020,605.3,-1.21,niña,pacifico,0,2007,12,0
2008-01-01,53010020,365.0,-1.08,niña,pacifico,0,2008,1,0
2008-02-01,53010020,317.0,-1.27,niña,pacifico,0,2008,2,0
2008-03-01,53010020,332.4,-1.53,niña,pacifico,0,2008,3,0
2008-04-01,53010020,264.8,-1.13,niña,pacifico,0,2008,4,0
2008-05-01,53010020,333.1,-0.98,niña,pacifico,0,2008,5,0
2008-06-01,53010020,542.5,-0.86,niña,pacifico,0,2008,6,0
2008-07-01,53010020,425.5,-0.87,niña,pacifico,0,2008,7,0
2008-08-01,53010020,549.4,-1.08,niña,pacifico,0,2008,8,0
2008-09-01,53010020,223.4,-1.07,niña,pacifico,0,2008,9,0
2008-10-01,53010020,399.0,-1.12,niña,pacifico,0,2008,10,0
2008-11-01,53010020,178.4,-1.04,niña,pacifico,0,2008,11,0
2008-12-01,53010020,236.2,-1.05,niña,pacifico,0,2008,12,0
2009-01-01,53010020,544.9,-1.0,niña,pacifico,0,2009,1,0
2009-02-01,53010020,392.1,-0.84,niña,pacifico,0,2009,2,0
2009-03-01,53010020,153.9,-0.93,niña,pacifico,0,2009,3,0
2009-04-01,53010020,232.0,-0.81,niña,pacifico,0,2009,4,0
2009-05-01,53010020,137.7,-0.72,niña,pacifico,0,2009,5,0
2009-06-01,53010020,195.6,-0.06,neutro,pacifico,0,2009,6,0
2009-07-01,53010020,248.1,0.49,neutro,pacifico,0,2009,7,0
2009-08-01,53010020,374.7,0.52,niño,pacifico,0,2009,8,0
2009-09-01,53010020,168.6,0.39,neutro,pacifico,0,2009,9,0
2009-10-01,53010020,189.6,0.56,niño,pacifico,0,2009,10,0
2009-11-01,53010020,306.3,1.05,niño,pacifico,0,2009,11,0
2009-12-01,53010020,201.4,0.96,niño,pacifico,0,2009,12,0
2010-01-01,53010020,141.5,0.94,niño,pacifico,0,2010,1,0
2010-02-01,53010020,268.3,1.28,niño,pacifico,0,2010,2,0
2010-03-01,53010020,380.7,1.31,niño,pacifico,0,2010,3,0
2010-04-01,53010020,205.8,0.49,neutro,pacifico,0,2010,4,0
2010-05-01,53010020,254.0,-0.17,neutro,pacifico,0,2010,5,0
2010-06-01,53010020,637.8,-1.33,niña,pacifico,0,2010,6,0
2010-07-01,53010020,608.5,-2.43,niña,pacifico,0,2010,7,0
2010-08-01,53010020,212.2,-2.4,niña,pacifico,0,2010,8,0
2010-09-01,53010020,279.5,-2.28,niña,pacifico,0,2010,9,0
2010-10-01,53010020,188.5,-2.18,niña,pacifico,0,2010,10,0
2010-11-01,53010020,1131.0,-2.03,niña,pacifico,0,2010,11,0
2010-12-01,53010020,629.0,-1.91,niña,pacifico,0,2010,12,0
2011-01-01,53010020,489.3,-1.83,niña,pacifico,0,2011,1,0
2011-02-01,53010020,454.3,-1.63,niña,pacifico,0,2011,2,0
2011-03-01,53010020,46.7,-1.79,niña,pacifico,0,2011,3,0
2011-04-01,53010020,101.2,-1.73,niña,pacifico,0,2011,4,0
2011-05-01,53010020,167.4,-1.29,niña,pacifico,0,2011,5,0
2011-06-01,53010020,560.6,-1.08,niña,pacifico,0,2011,6,0
2011-07-01,53010020,762.8,-0.86,niña,pacifico,0,2011,7,0
2011-08-01,53010020,193.0,-0.88,niña,pacifico,0,2011,8,0
2011-09-01,53010020,230.2,-1.16,niña,pacifico,0,2011,9,0
2011-10-01,53010020,472.8,-1.37,niña,pacifico,0,2011,10,0
2011-11-01,53010020,26.6,-1.21,niña,pacifico,0,2011,11,0
2011-12-01,53010020,299.7,-1.24,niña,pacifico,0,2011,12,0
2012-01-01,53010020,524.9,-1.08,niña,pacifico,1,2012,1,1
2012-02-01,53010020,201.0,-0.67,niña,pacifico,0,2012,2,0
2012-03-01,53010020,185.6,-0.59,niña,pacifico,0,2012,3,0
2012-04-01,53010020,453.4,-0.43,neutro,pacifico,0,2012,4,0
2012-05-01,53010020,306.4,-0.36,neutro,pacifico,0,2012,5,0
2012-06-01,53010020,254.1,-0.28,neutro,pacifico,0,2012,6,0
2012-07-01,53010020,264.4,0.3,neutro,pacifico,0,2012,7,0
2012-08-01,53010020,0.4,-0.06,neutro,pacifico,0,2012,8,0
2012-09-01,53010020,34.1,-0.32,neutro,pacifico,0,2012,9,0
2012-10-01,53010020,245.3,-0.22,neutro,pacifico,0,2012,10,0
2012-11-01,53010020,118.4,-0.07,neutro,pacifico,0,2012,11,0
2013-01-01,53010020,282.7,-0.05,neutro,pacifico,0,2013,1,0
2013-02-01,53010020,68.1,-0.07,neutro,pacifico,0,2013,2,0
2013-03-01,53010020,297.3,-0.14,neutro,pacifico,0,2013,3,0
2013-04-01,53010020,433.5,-0.36,neutro,pacifico,0,2013,4,0
2013-05-01,53010020,587.5,-0.71,niña,pacifico,0,2013,5,0
2013-06-01,53010020,154.9,-1.18,niña,pacifico,0,2013,6,0
2013-07-01,53010020,29.0,-0.85,niña,pacifico,0,2013,7,0
2013-08-01,53010020,267.8,-0.5,neutro,pacifico,0,2013,8,0
2013-09-01,53010020,112.1,-0.38,neutro,pacifico,0,2013,9,0
2013-10-01,53010020,432.7,-0.16,neutro,pacifico,0,2013,10,0
2013-11-01,53010020,143.3,-0.17,neutro,pacifico,0,2013,11,0
2013-12-01,53010020,150.4,-0.35,neutro,pacifico,0,2013,12,0
2014-01-01,53010020,332.4,-0.51,niña,pacifico,0,2014,1,0
2014-02-01,53010020,533.0,-0.43,neutro,pacifico,0,2014,2,0
2014-03-01,53010020,324.0,-0.07,neutro,pacifico,0,2014,3,0
2014-04-01,53010020,519.1,-0.16,neutro,pacifico,0,2014,4,0
2014-05-01,53010020,347.0,-0.18,neutro,pacifico,0,2014,5,0
2014-06-01,53010020,145.8,-0.01,neutro,pacifico,0,2014,6,0
2014-07-01,53010020,90.1,0.31,neutro,pacifico,0,2014,7,0
2014-08-01,53010020,144.3,0.15,neutro,pacifico,0,2014,8,0
2014-09-01,53010020,49.8,-0.15,neutro,pacifico,0,2014,9,0
2014-11-01,53010020,182.4,0.34,neutro,pacifico,0,2014,11,0
2014-12-01,53010020,423.0,0.34,neutro,pacifico,0,2014,12,0
2015-01-01,53010020,52.7,0.23,neutro,pacifico,0,2015,1,0
2015-03-01,53010020,42.3,0.13,neutro,pacifico,0,2015,3,0
2015-04-01,53010020,117.9,0.35,neutro,pacifico,0,2015,4,0
2015-07-01,53010020,301.1,1.72,niño,pacifico,0,2015,7,0
2015-08-01,53010020,77.4,1.91,niño,pacifico,0,2015,8,0
2015-09-01,53010020,164.1,2.21,niño,pacifico,0,2015,9,0
2015-10-01,53010020,739.8,2.11,niño,pacifico,0,2015,10,0
2015-11-01,53010020,571.1,1.88,niño,pacifico,0,2015,11,0
2015-12-01,53010020,251.9,1.9,niño,pacifico,0,2015,12,0
2006-01-01,52060050,441.3,-0.68,niña,andina,0,2006,1,0
2006-02-01,52060050,521.9,-0.5,neutro,andina,0,2006,2,0
2006-03-01,52060050,357.8,-0.62,niña,andina,0,2006,3,0
2006-04-01,52060050,926.6,-0.84,niña,andina,0,2006,4,0
2006-05-01,52060050,436.0,-0.43,neutro,andina,0,2006,5,0
2006-06-01,52060050,315.8,-0.23,neutro,andina,0,2006,6,0
2006-07-01,52060050,136.6,0.11,neutro,andina,0,2006,7,0
2006-08-01,52060050,158.5,0.56,niño,andina,0,2006,8,0
2006-09-01,52060050,119.0,0.63,niño,andina,0,2006,9,0
2006-10-01,52060050,609.9,0.68,niño,andina,0,2006,10,0
2006-11-01,52060050,770.8,0.9,niño,andina,0,2006,11,0
2006-12-01,52060050,587.4,0.59,niño,andina,0,2006,12,0
2007-01-01,52060050,301.5,0.62,niño,andina,0,2007,1,0
2007-02-01,52060050,224.2,0.39,neutro,andina,0,2007,2,0
2007-03-01,52060050,278.9,-0.22,neutro,andina,0,2007,3,0
2007-04-01,52060050,699.5,-0.36,neutro,andina,0,2007,4,0
2007-05-01,52060050,507.0,-0.44,neutro,andina,0,2007,5,0
2007-06-01,52060050,190.2,-0.86,niña,andina,0,2007,6,0
2007-07-01,52060050,211.0,-0.77,niña,andina,0,2007,7,0
2007-08-01,52060050,517.1,-0.94,niña,andina,0,2007,8,0
2007-09-01,52060050,314.5,-1.1,niña,andina,0,2007,9,0
2007-10-01,52060050,818.7,-1.14,niña,andina,0,2007,10,0
2007-11-01,52060050,514.8,-1.12,niña,andina,0,2007,11,0
2007-12-01,52060050,856.6,-1.21,niña,andina,0,2007,12,0
2008-01-01,52060050,897.9,-1.08,niña,andina,0,2008,1,0
2008-02-01,52060050,417.4,-1.27,niña,andina,0,2008,2,0
2008-03-01,52060050,500.7,-1.53,niña,andina,0,2008,3,0
2008-04-01,52060050,491.7,-1.13,niña,andina,0,2008,4,0
2008-05-01,52060050,361.8,-0.98,niña,andina,1,2008,5,1
2008-06-01,52060050,442.2,-0.86,niña,andina,0,2008,6,0
2008-07-01,52060050,235.6,-0.87,niña,andina,0,2008,7,0
2008-08-01,52060050,366.4,-1.08,niña,andina,0,2008,8,0
2008-09-01,52060050,229.9,-1.07,niña,andina,0,2008,9,0
2008-10-01,52060050,759.1,-1.12,niña,andina,0,2008,10,0
