FechaMensual,CodigoEstacion,Valor
2006-03-01,52050190,125.0
2006-04-01,52050190,104.0
2006-05-01,52050190,56.0
2006-06-01,52050190,118.0
2006-07-01,52050190,62.0
2006-08-01,52050190,67.0
2006-09-01,52050190,73.0
2006-10-01,52050190,108.0
2006-11-01,52050190,113.0
2006-12-01,52050190,101.8
2007-01-01,52050190,49.0
2007-02-01,52050190,37.0
2007-03-01,52050190,120.0
2007-04-01,52050190,132.0
2007-05-01,52050190,65.0
2007-06-01,52050190,89.0
2007-07-01,52050190,63.0
2007-08-01,52050190,83.0
2007-09-01,52050190,36.0
2007-10-01,52050190,123.0
2007-11-01,52050190,108.0
2007-12-01,52050190,105.1
2008-01-01,52050190,82.2
2008-02-01,52050190,76.0
2008-03-01,52050190,102.8
2008-04-01,52050190,141.0
2008-05-01,52050190,103.0
2008-06-01,52050190,62.0
2008-07-01,52050190,24.6
2008-08-01,52050190,57.7
2008-09-01,52050190,37.4
2008-10-01,52050190,140.8
2008-11-01,52050190,99.3
2008-12-01,52050190,64.1
2009-01-01,52050190,137.5
2009-02-01,52050190,112.3
2009-03-01,52050190,90.9
2009-04-01,52050190,76.4
2009-05-01,52050190,54.2
2009-06-01,52050190,45.6
2009-07-01,52050190,31.6
2009-08-01,52050190,38.6
2009-09-01,52050190,31.7
2009-10-01,52050190,79.3
2009-11-01,52050190,37.6
2009-12-01,52050190,45.5
2010-01-01,52050190,8.5
2010-02-01,52050190,83.5
2010-03-01,52050190,53.5
2010-04-01,52050190,128.9
2010-05-01,52050190,100.5
2010-06-01,52050190,43.5
2010-07-01,52050190,85.7
2010-08-01,52050190,21.4
2010-09-01,52050190,66.7
2010-10-01,52050190,65.0
2010-11-01,52050190,170.3
2010-12-01,52050190,128.0
2011-01-01,52050190,44.9
2011-02-01,52050190,96.0
2011-03-01,52050190,103.6
2011-04-01,52050190,108.0
2011-05-01,52050190,147.5
2011-06-01,52050190,64.8
2011-07-01,52050190,126.1
2011-08-01,52050190,67.2
2011-09-01,52050190,54.2
2011-10-01,52050190,54.6
2011-11-01,52050190,186.3
2011-12-01,52050190,136.5
2012-01-01,52050190,116.1
2012-02-01,52050190,79.0
2012-03-01,52050190,104.6
2012-04-01,52050190,132.9
2012-05-01,52050190,36.7
2012-06-01,52050190,54.3
2012-07-01,52050190,61.0
2012-08-01,52050190,42.7
2012-09-01,52050190,23.2
2012-10-01,52050190,64.7
2012-11-01,52050190,43.0
2012-12-01,52050190,44.8
2013-01-01,52050190,74.2
2013-02-01,52050190,162.8
2013-03-01,52050190,43.6
2013-04-01,52050190,96.0
2013-05-01,52050190,128.3
2013-06-01,52050190,39.0
2013-07-01,52050190,106.3
2013-08-01,52050190,36.6
2013-09-01,52050190,38.0
2013-10-01,52050190,83.3
2013-11-01,52050190,125.3
2013-12-01,52050190,64.3
2014-01-01,52050190,63.2
2014-02-01,52050190,36.1
2014-03-01,52050190,158.2
2014-04-01,52050190,44.2
2014-05-01,52050190,172.4
2014-06-01,52050190,80.1
2014-07-01,52050190,71.5
2014-08-01,52050190,44.5
2014-09-01,52050190,55.1
2014-10-01,52050190,116.0
2014-11-01,52050190,154.7
2014-12-01,52050190,149.8
2015-01-01,52050190,69.3
2015-02-01,52050190,54.3
2015-03-01,52050190,105.9
2015-04-01,52050190,71.0
2015-05-01,52050190,50.7
2015-06-01,52050190,97.0
2015-07-01,52050190,72.8
2015-08-01,52050190,40.4
2015-09-01,52050190,33.3
2015-10-01,52050190,32.5
2015-11-01,52050190,91.9
2015-12-01,52050190,15.4
2006-01-01,52050080,108.4
2006-02-01,52050080,77.1
2006-03-01,52050080,174.4
2006-04-01,52050080,224.2
2006-05-01,52050080,53.6
2006-06-01,52050080,110.9
2006-07-01,52050080,15.8
2006-08-01,52050080,15.2
2006-09-01,52050080,16.2
2006-10-01,52050080,91.5
2006-11-01,52050080,159.0
2006-12-01,52050080,128.9
2007-01-01,52050080,60.6
2007-02-01,52050080,18.2
2007-03-01,52050080,133.1
2007-04-01,52050080,120.5
2007-05-01,52050080,70.8
2007-06-01,52050080,43.7
2007-07-01,52050080,44.1
2007-08-01,52050080,30.2
2007-09-01,52050080,3.7
2007-10-01,52050080,208.6
2007-11-01,52050080,149.4
2007-12-01,52050080,126.6
2008-01-01,52050080,144.3
2008-02-01,52050080,105.4
2008-03-01,52050080,127.0
2008-04-01,52050080,141.7
2008-05-01,52050080,191.3
2008-06-01,52050080,50.3
2008-07-01,52050080,12.1
2008-08-01,52050080,27.1
2008-09-01,52050080,27.0
2008-10-01,52050080,188.2
2008-11-01,52050080,155.7
2008-12-01,52050080,183.1
2009-01-01,52050080,129.3
2009-02-01,52050080,118.0
2009-03-01,52050080,123.5
2009-04-01,52050080,97.8
2009-05-01,52050080,64.8
2009-06-01,52050080,46.1
2009-07-01,52050080,21.5
2009-08-01,52050080,16.1
2009-09-01,52050080,36.8
2009-10-01,52050080,120.9
2009-11-01,52050080,127.6
2009-12-01,52050080,148.8
2010-01-01,52050080,9.8
2010-02-01,52050080,46.0
2010-03-01,52050080,39.7
2010-04-01,52050080,162.1
2010-05-01,52050080,159.3
2010-06-01,52050080,54.5
2010-07-01,52050080,96.5
2010-08-01,52050080,14.0
2010-09-01,52050080,54.7
2010-10-01,52050080,142.3
2010-11-01,52050080,266.5
2010-12-01,52050080,123.1
2011-01-01,52050080,89.2
2011-02-01,52050080,150.3
2011-03-01,52050080,131.3
2011-04-01,52050080,170.3
2011-05-01,52050080,85.8
2011-06-01,52050080,59.2
2011-07-01,52050080,81.2
2011-08-01,52050080,18.3
2011-09-01,52050080,33.2
2011-10-01,52050080,138.0
2011-11-01,52050080,101.8
2011-12-01,52050080,217.5
2012-01-01,52050080,216.3
2012-02-01,52050080,98.9
2012-03-01,52050080,93.9
2012-04-01,52050080,167.7
2012-05-01,52050080,29.8
2012-06-01,52050080,10.4
2012-07-01,52050080,7.0
2012-09-01,52050080,0.0
2012-10-01,52050080,80.2
2012-11-01,52050080,92.1
2012-12-01,52050080,50.4
2013-01-01,52050080,33.3
2013-02-01,52050080,156.2
2013-03-01,52050080,67.3
2013-04-01,52050080,53.2
2013-05-01,52050080,184.5
2013-06-01,52050080,7.1
2013-07-01,52050080,39.2
2013-08-01,52050080,22.3
2013-09-01,52050080,9.2
2013-10-01,52050080,62.7
2013-11-01,52050080,75.8
2013-12-01,52050080,60.7
2014-01-01,52050080,144.1
2014-02-01,52050080,45.9
2014-03-01,52050080,185.1
2014-04-01,52050080,59.4
2014-05-01,52050080,202.3
2014-06-01,52050080,84.2
2014-07-01,52050080,20.0
2014-08-01,52050080,9.8
2014-09-01,52050080,33.7
2014-10-01,52050080,155.7
2014-11-01,52050080,164.3
2014-12-01,52050080,181.7
2015-01-01,52050080,89.8
2015-02-01,52050080,29.8
2015-03-01,52050080,70.4
2015-04-01,52050080,76.7
2015-05-01,52050080,22.9
2015-06-01,52050080,10.4
2015-07-01,52050080,30.2
2015-08-01,52050080,5.0
2015-09-01,52050080,5.9
2015-10-01,52050080,91.9
2015-11-01,52050080,104.1
2015-12-01,52050080,4.2
2006-01-01,52060040,307.8
2006-02-01,52060040,266.2
2006-03-01,52060040,197.5
2006-04-01,52060040,383.4
2006-05-01,52060040,221.5
2006-06-01,52060040,199.9
2006-07-01,52060040,29.6
2006-08-01,52060040,7.9
2006-09-01,52060040,34.0
2006-10-01,52060040,320.3
2006-11-01,52060040,578.1
2006-12-01,52060040,561.9
2007-01-01,52060040,243.8
2007-02-01,52060040,101.4
2007-03-01,52060040,241.6
2007-04-01,52060040,241.4
2007-05-01,52060040,400.1
2007-06-01,52060040,98.7
2007-07-01,52060040,89.9
2007-08-01,52060040,50.3
2007-09-01,52060040,7.5
2007-10-01,52060040,377.3
2007-11-01,52060040,320.6
2007-12-01,52060040,563.4
2008-01-01,52060040,546.6
2008-02-01,52060040,322.5
2008-03-01,52060040,339.3
2008-04-01,52060040,274.4
2008-05-01,52060040,258.3
2008-06-01,52060040,155.2
2008-07-01,52060040,52.9
2008-08-01,52060040,106.5
2008-09-01,52060040,61.9
2008-10-01,52060040,356.9
2008-11-01,52060040,173.4
2008-12-01,52060040,564.1
2009-01-01,52060040,364.2
2009-02-01,52060040,307.1
2009-03-01,52060040,306.7
2009-04-01,52060040,177.5
2009-05-01,52060040,139.0
2009-06-01,52060040,170.4
2009-07-01,52060040,28.3
2009-08-01,52060040,53.1
2009-09-01,52060040,80.2
2009-10-01,52060040,208.2
2009-11-01,52060040,432.4
2009-12-01,52060040,305.4
2010-01-01,52060040,93.3
2010-02-01,52060040,190.6
2010-03-01,52060040,57.5
2010-04-01,52060040,347.5
2010-05-01,52060040,275.3
2010-06-01,52060040,124.9
2010-07-01,52060040,305.1
2010-08-01,52060040,47.6
2010-09-01,52060040,123.4
2010-10-01,52060040,411.7
2010-11-01,52060040,586.4
2010-12-01,52060040,590.5
2011-01-01,52060040,248.2
2011-02-01,52060040,428.8
2011-03-01,52060040,395.8
2011-04-01,52060040,445.3
2011-05-01,52060040,195.8
2011-06-01,52060040,142.2
2011-07-01,52060040,99.6
2011-08-01,52060040,67.0
2011-09-01,52060040,91.0
2011-10-01,52060040,223.0
2011-11-01,52060040,343.0
2011-12-01,52060040,283.0
2012-01-01,52060040,631.7
2012-02-01,52060040,213.1
2012-10-01,52060040,326.9
2012-11-01,52060040,378.9
2012-12-01,52060040,235.6
2013-01-01,52060040,209.8
2013-02-01,52060040,280.5
2013-03-01,52060040,218.6
2013-04-01,52060040,135.7
2013-05-01,52060040,304.7
2013-06-01,52060040,34.2
2013-07-01,52060040,48.5
2013-08-01,52060040,101.9
2013-09-01,52060040,113.5
2013-10-01,52060040,310.8
2013-11-01,52060040,310.3
2013-12-01,52060040,355.4
2014-01-01,52060040,363.9
2014-02-01,52060040,199.3
2014-03-01,52060040,299.2
2014-04-01,52060040,126.5
2014-05-01,52060040,348.9
2014-06-01,52060040,77.0
2014-07-01,52060040,11.4
2014-08-01,52060040,14.8
2014-09-01,52060040,175.3
2014-10-01,52060040,506.5
2014-11-01,52060040,344.1
2014-12-01,52060040,396.2
2015-01-01,52060040,147.9
2015-02-01,52060040,340.5
2015-03-01,52060040,216.2
2015-04-01,52060040,170.1
2015-05-01,52060040,27.7
2015-06-01,52060040,28.9
2015-07-01,52060040,62.0
2015-08-01,52060040,15.5
2015-09-01,52060040,28.8
2015-10-01,52060040,224.6
2015-11-01,52060040,433.5
2015-12-01,52060040,15.5
2006-01-01,52035040,55.3
2006-02-01,52035040,39.2
2006-03-01,52035040,96.4
2006-04-01,52035040,128.2
2006-05-01,52035040,59.5
2006-06-01,52035040,70.0
2006-07-01,52035040,2.4
2006-08-01,52035040,4.5
2006-09-01,52035040,13.7
2006-10-01,52035040,101.6
2006-11-01,52035040,177.2
2006-12-01,52035040,105.5
2007-01-01,52035040,20.7
2007-02-01,52035040,8.9
2007-03-01,52035040,146.2
2007-04-01,52035040,128.6
2007-05-01,52035040,117.9
2007-06-01,52035040,27.7
2007-07-01,52035040,28.8
2007-08-01,52035040,31.0
2007-09-01,52035040,7.4
2007-10-01,52035040,172.1
2007-11-01,52035040,91.1
2007-12-01,52035040,116.5
2008-01-01,52035040,78.4
2008-02-01,52035040,69.3
2008-03-01,52035040,71.3
2008-04-01,52035040,131.2
2008-05-01,52035040,99.4
2008-06-01,52035040,125.7
2008-07-01,52035040,40.0
2008-08-01,52035040,58.2
2008-09-01,52035040,27.2
2008-10-01,52035040,88.8
2008-11-01,52035040,78.0
2008-12-01,52035040,126.9
2009-01-01,52035040,66.2
2009-02-01,52035040,158.3
2009-03-01,52035040,109.9
2009-04-01,52035040,30.6
2009-05-01,52035040,56.6
2009-06-01,52035040,64.8
2009-07-01,52035040,13.4
2009-08-01,52035040,14.3
2009-09-01,52035040,33.2
2009-10-01,52035040,62.8
2009-11-01,52035040,69.0
2009-12-01,52035040,18.7
2010-01-01,52035040,11.2
2010-02-01,52035040,65.7
2010-03-01,52035040,7.1
2010-04-01,52035040,140.1
2010-05-01,52035040,48.6
2010-06-01,52035040,32.2
2010-07-01,52035040,122.6
2010-08-01,52035040,15.0
2010-09-01,52035040,53.8
2010-10-01,52035040,96.9
2010-11-01,52035040,243.2
2010-12-01,52035040,86.4
2011-01-01,52035040,53.0
2011-02-01,52035040,95.4
2011-03-01,52035040,100.1
2011-04-01,52035040,152.8
2011-05-01,52035040,69.6
2011-06-01,52035040,73.2
2011-07-01,52035040,61.2
2011-08-01,52035040,61.1
2011-09-01,52035040,14.8
2011-10-01,52035040,173.2
2011-11-01,52035040,116.0
2011-12-01,52035040,47.6
2012-01-01,52035040,70.0
2012-02-01,52035040,78.8
2012-03-01,52035040,102.6
2012-04-01,52035040,86.9
2012-05-01,52035040,22.9
2012-06-01,52035040,40.5
2012-07-01,52035040,1.3
2012-08-01,52035040,9.6
2012-09-01,52035040,0.7
2012-10-01,52035040,66.5
2012-11-01,52035040,116.1
2012-12-01,52035040,48.0
2013-01-01,52035040,13.0
2013-02-01,52035040,89.1
2013-03-01,52035040,79.0
2013-04-01,52035040,46.5
2013-05-01,52035040,141.0
2013-06-01,52035040,9.3
2013-07-01,52035040,8.0
2013-08-01,52035040,37.4
2013-09-01,52035040,24.2
2013-10-01,52035040,155.9
2013-11-01,52035040,58.4
2013-12-01,52035040,83.0
2014-01-01,52035040,85.2
2014-02-01,52035040,36.8
2014-03-01,52035040,125.9
2014-04-01,52035040,27.9
2014-05-01,52035040,150.0
2014-06-01,52035040,54.1
2014-07-01,52035040,6.2
2014-08-01,52035040,5.1
2014-09-01,52035040,57.1
2014-10-01,52035040,81.4
2014-11-01,52035040,103.4
2014-12-01,52035040,106.2
2015-01-01,52035040,79.3
2015-02-01,52035040,98.7
2015-03-01,52035040,146.8
2015-04-01,52035040,91.9
2015-05-01,52035040,29.4
2015-06-01,52035040,5.7
2015-07-01,52035040,14.7
2015-08-01,52035040,0.6
2015-09-01,52035040,11.7
2015-10-01,52035040,58.3
2015-11-01,52035040,58.7
2015-12-01,52035040,1.3
2006-01-01,52045070,104.3
2006-02-01,52045070,81.0
2006-03-01,52045070,159.4
2006-04-01,52045070,135.3
2006-05-01,52045070,104.8
2006-06-01,52045070,165.7
2006-07-01,52045070,85.4
2006-08-01,52045070,68.3
2006-09-01,52045070,70.5
2006-10-01,52045070,141.3
2006-11-01,52045070,121.0
2006-12-01,52045070,124.9
2007-01-01,52045070,74.2
2007-02-01,52045070,26.0
2007-03-01,52045070,146.4
2007-04-01,52045070,93.5
2007-05-01,52045070,66.3
2007-06-01,52045070,179.8
2007-07-01,52045070,100.2
2007-08-01,52045070,159.2
2007-09-01,52045070,69.4
2007-10-01,52045070,146.7
2007-11-01,52045070,199.5
2007-12-01,52045070,184.5
2008-01-01,52045070,184.1
2008-02-01,52045070,142.8
2008-03-01,52045070,175.7
2008-04-01,52045070,82.4
2008-05-01,52045070,134.4
2008-06-01,52045070,107.8
2008-07-01,52045070,153.9
2008-08-01,52045070,81.8
2008-09-01,52045070,87.0
2008-10-01,52045070,142.5
2008-11-01,52045070,177.9
2008-12-01,52045070,193.0
2009-01-01,52045070,182.1
2009-02-01,52045070,137.6
2009-03-01,52045070,199.1
2009-04-01,52045070,135.2
2009-05-01,52045070,78.5
2009-06-01,52045070,147.7
2009-07-01,52045070,136.4
2009-08-01,52045070,97.9
2009-09-01,52045070,61.2
2009-10-01,52045070,133.8
2009-11-01,52045070,63.3
2009-12-01,52045070,63.9
2010-01-01,52045070,29.4
2010-02-01,52045070,111.0
2010-03-01,52045070,81.4
2010-04-01,52045070,151.8
2010-05-01,52045070,140.3
2010-06-01,52045070,113.1
2010-07-01,52045070,106.2
2010-08-01,52045070,65.3
2010-09-01,52045070,67.0
2010-10-01,52045070,134.7
2010-11-01,52045070,276.3
2010-12-01,52045070,109.2
2011-01-01,52045070,83.6
2011-02-01,52045070,190.5
2011-03-01,52045070,186.4
2011-04-01,52045070,121.7
2011-05-01,52045070,204.5
2011-06-01,52045070,133.7
2011-07-01,52045070,223.9
2011-08-01,52045070,84.5
2011-09-01,52045070,142.8
2011-10-01,52045070,134.8
2011-11-01,52045070,127.1
2011-12-01,52045070,248.1
2012-01-01,52045070,165.9
2012-02-01,52045070,154.1
2012-03-01,52045070,151.5
2012-04-01,52045070,148.3
2012-05-01,52045070,113.3
2012-06-01,52045070,123.9
2012-07-01,52045070,123.7
2012-08-01,52045070,82.4
2012-09-01,52045070,48.0
2012-10-01,52045070,88.5
2012-12-01,52045070,106.3
2013-01-01,52045070,33.5
2013-02-01,52045070,161.6
2013-03-01,52045070,109.8
2013-04-01,52045070,117.5
2013-05-01,52045070,120.3
2013-06-01,52045070,89.2
2013-07-01,52045070,212.9
2013-08-01,52045070,145.9
2013-09-01,52045070,74.1
2013-10-01,52045070,88.9
2013-11-01,52045070,138.6
2013-12-01,52045070,108.0
2014-01-01,52045070,147.4
2014-02-01,52045070,35.0
2014-03-01,52045070,95.2
2014-04-01,52045070,91.5
2014-05-01,52045070,180.0
2014-06-01,52045070,190.6
2014-07-01,52045070,140.4
2014-08-01,52045070,100.5
2014-09-01,52045070,45.5
2014-10-01,52045070,161.6
2014-11-01,52045070,155.0
2014-12-01,52045070,129.2
2015-01-01,52045070,101.0
2015-02-01,52045070,49.3
2015-03-01,52045070,98.0
2015-04-01,52045070,82.4
2015-05-01,52045070,112.9
2015-06-01,52045070,163.0
2015-07-01,52045070,147.3
2015-08-01,52045070,101.1
2015-09-01,52045070,26.3
2015-10-01,52045070,68.2
2015-11-01,52045070,122.0
2015-12-01,52045070,27.7
2012-03-01,47015080,99.25
2012-04-01,47015080,150.3
2012-05-01,47015080,33.25
2012-07-01,47015080,34.0
2012-08-01,47015080,42.7
2012-09-01,47015080,11.6
2012-10-01,47015080,73.33333333333333
2010-11-01,51035020,313.23333333333335
2013-10-01,51035020,262.90000000000003
2008-03-01,52010060,189.65
2012-07-01,52030090,
2012-08-01,52030090,
2012-07-01,52040160,62.5
2012-08-01,52040160,33.666666666666664
2012-12-01,52040160,90.60000000000001
2012-11-01,52045070,178.125
2012-07-01,52050040,49.2
2014-07-01,52050040,40.24285714285714
2015-02-01,52050040,165.42857142857142
2015-12-01,52050040,9.633333333333333
2012-08-01,52050080,30.525000000000002
2012-04-01,52050130,333.5
2012-06-01,52050130,184.83333333333334
2012-07-01,52050130,145.70000000000002
2012-12-01,52050130,218.6
2012-10-01,52055220,190.42000000000002
2012-11-01,52055220,253.42
2012-03-01,52060040,253.9
2012-04-01,52060040,350.24000000000007
2012-05-01,52060040,279.88
2012-06-01,52060040,142.96
2012-07-01,52060040,107.15
2012-08-01,52060040,55.84000000000001
2012-09-01,52060040,93.88
2015-11-01,52060050,533.86
2015-12-01,52060050,260.475
2006-06-01,52065020,777.2
2006-07-01,52065020,274.0
2006-08-01,52065020,403.5
2006-09-01,52065020,664.0
2006-10-01,52065020,299.0
2012-10-01,52065020,238.5
2012-11-01,52065020,351.0
2012-12-01,52065020,91.1
2013-01-01,52065020,435.5
2013-02-01,52065020,366.0
2013-03-01,52065020,555.6
2013-04-01,52065020,848.5
2013-05-01,52065020,599.0
2014-02-01,52065020,524.0
2006-10-01,52070010,170.0
2015-05-01,52070010,600.9
2012-12-01,53010020,365.0
2014-10-01,53010020,368.0
2015-02-01,53010020,277.0
2015-05-01,53010020,467.0
2015-06-01,53010020,379.0
2010-10-01,53020010,261.25
2010-11-01,53020010,754.0
2010-12-01,53020010,642.5
2011-04-01,53020010,296.6
2011-05-01,53020010,318.7
2011-06-01,53020010,476.8
2011-07-01,53020010,775.9
2011-08-01,53020010,226.0
2011-09-01,53020010,326.1
2011-10-01,53020010,434.4
2011-11-01,53020010,63.3
2011-12-01,53020010,262.85
2012-01-01,53020010,535.95
2012-02-01,53020010,399.0
2012-03-01,53020010,224.8
2012-04-01,53020010,471.7
2012-05-01,53020010,546.7
2012-06-01,53020010,535.55
2012-07-01,53020010,267.7
